order_id,date,customer_id,product_category,product_name,quantity,unit_price,revenue,region,salesperson
ORD-009341,2023-09-27,C-00542,Office Supplies,Ergonomic Office Chair,5,291.58,1457.9,South,Irene Okafor
ORD-009342,2025-07-28,C-00447,Office Supplies,Filing Cabinet,5,69.76,348.8,North,Carol Williams
ORD-009343,2025-05-23,C-00385,Home & Garden,Scented Candle Pack,6,27.75,166.5,East,Alice Chen
ORD-009344,2023-02-21,C-00307,Books & Media,Cookbook,3,24.21,72.63,West,Henry Foster
ORD-009345,2023-04-26,C-00639,Office Supplies,Whiteboard,4,59.58,238.32,West,Bob Martinez
ORD-009346,2024-06-21,C-00302,Clothing,Winter Jacket,3,105.78,317.34,East,Grace Liu
ORD-009347,2024-06-24,C-00633,Home & Garden,Stainless Steel Cookware Set,2,80.66,161.32,West,Henry Foster
ORD-009348,2025-11-08,C-00405,Home & Garden,Yoga Mat,2,33.5,67.0,North,Carol Williams
ORD-009349,2025-03-25,C-00611,Books & Media,Board Game,1,42.57,42.57,South,Irene Okafor
ORD-009350,2025-03-01,C-00678,Clothing,Baseball Cap,1,16.42,16.42,West,Eva Thompson
ORD-009351,2024-09-09,C-00753,Sports & Outdoors,Hiking Backpack,1,110.45,110.45,West,Eva Thompson
ORD-009352,2024-02-23,C-00562,Home & Garden,Throw Blanket,2,30.74,61.48,West,Eva Thompson
ORD-009353,2023-11-05,C-00780,Electronics,USB-C Charging Cable,3,14.19,42.57,North,Frank Davis
ORD-009354,2025-05-13,C-00510,Electronics,Wireless Mouse,7,20.55,143.85,North,Frank Davis
ORD-009355,2023-07-05,C-00073,Electronics,Smart Watch,1,160.63,160.63,West,Eva Thompson
ORD-009356,2023-09-18,C-00564,Electronics,USB-C Charging Cable,2,10.26,20.52,North,Carol Williams
ORD-009357,2023-06-09,C-00265,Home & Garden,Scented Candle Pack,3,28.83,86.49,West,Eva Thompson
ORD-009358,2025-05-19,C-00227,Sports & Outdoors,Fishing Rod,3,59.27,177.81,North,Frank Davis
ORD-009359,2025-01-31,C-00193,Electronics,USB-C Charging Cable,3,15.69,47.07,East,David Kim
ORD-009360,2023-08-12,C-00374,Sports & Outdoors,Water Bottle,4,15.78,63.12,East,Alice Chen
ORD-009361,2023-06-29,C-00751,Sports & Outdoors,Dumbbell Set,6,34.17,205.02,West,Henry Foster
ORD-009362,2023-01-20,C-00010,Electronics,Wireless Headphones,1,74.96,74.96,South,James Wilson
ORD-009363,2024-09-23,C-00302,Home & Garden,Throw Blanket,8,52.71,421.68,West,Bob Martinez
ORD-009364,2023-02-27,C-00359,Books & Media,Art Supply Kit,4,50.09,200.36,South,James Wilson
ORD-009365,2024-12-23,C-00740,Electronics,,5,165.84,829.2,East,David Kim
ORD-009366,2024-09-06,C-00052,Electronics,Bluetooth Speaker,1,36.64,36.64,West,Eva Thompson
ORD-009367,2024-07-15,C-00752,Office Supplies,Whiteboard,13,54.82,712.66,West,Eva Thompson
ORD-009368,2024-01-09,C-00099,Books & Media,Art Supply Kit,1,50.27,50.27,North,Frank Davis
ORD-009369,2024-09-13,C-00593,Home & Garden,Yoga Mat,5,27.38,136.9,South,James Wilson
ORD-009370,2023-03-29,C-00013,Sports & Outdoors,Fishing Rod,3,32.48,97.44,South,James Wilson
ORD-009371,2025-11-09,C-00390,Office Supplies,Ballpoint Pen Pack,1,7.47,7.47,North,Carol Williams
ORD-009372,2025-10-10,C-00357,Office Supplies,Printer Paper (Ream),4,11.24,44.96,North,Carol Williams
ORD-009373,2023-01-14,C-00640,Clothing,Running Shoes,4,115.46,461.84,South,James Wilson
ORD-009374,2023-05-13,C-00011,Home & Garden,Yoga Mat,2,22.18,44.36,West,Henry Foster
ORD-009375,2025-11-23,C-00081,Sports & Outdoors,Fishing Rod,3,40.84,122.52,South,James Wilson
ORD-009376,2025-06-10,C-00261,Electronics,Wireless Mouse,1,26.96,26.96,South,James Wilson
ORD-009377,2024-08-14,C-00006,Office Supplies,Filing Cabinet,2,125.43,250.86,West,Bob Martinez
ORD-009378,2024-08-05,C-00458,Home & Garden,Throw Blanket,1,36.26,36.26,North,Frank Davis
ORD-009379,2023-10-16,C-00373,Clothing,Wool Sweater,2,61.69,123.38,West,Bob Martinez
ORD-009380,2025-10-09,C-00481,Office Supplies,Whiteboard,2,27.48,54.96,East,Alice Chen
ORD-009381,2025-05-28,C-00222,Electronics,Smart Watch,1,273.16,273.16,North,Carol Williams
ORD-009382,2023-01-07,C-00081,Electronics,Portable Power Bank,2,27.0,54.0,East,Alice Chen
ORD-009383,2023-08-28,C-00515,Sports & Outdoors,Water Bottle,2,10.49,20.98,West,Henry Foster
ORD-009384,2024-06-19,C-00060,Clothing,Denim Jeans,3,54.68,164.04,South,Irene Okafor
ORD-009385,2023-03-11,C-00221,Books & Media,Educational DVD Set,1,16.52,16.52,East,David Kim
ORD-009386,2023-08-04,C-00349,Electronics,USB-C Charging Cable,3,14.52,43.56,East,Alice Chen
ORD-009387,2025-12-13,C-00561,Clothing,Baseball Cap,2,19.6,39.2,North,Frank Davis
ORD-009388,2025-03-16,C-00228,Clothing,Winter Jacket,1,90.51,90.51,West,Henry Foster
ORD-009389,2023-11-26,C-00290,Books & Media,Board Game,3,30.32,90.96,West,Henry Foster
ORD-009390,2025-04-27,C-00293,Clothing,Cotton T-Shirt,2,25.44,50.88,West,Bob Martinez
ORD-009391,2023-02-14,C-00193,Home & Garden,Throw Blanket,2,43.78,87.56,East,David Kim
ORD-009392,2025-04-08,C-00474,Books & Media,Art Supply Kit,7,50.45,353.15,East,Alice Chen
ORD-009393,2023-07-17,C-00257,Office Supplies,Ergonomic Office Chair,4,179.13,716.52,South,Irene Okafor
ORD-009394,2025-06-14,C-00506,Sports & Outdoors,Camping Tent,1,104.28,104.28,East,Alice Chen
ORD-009395,2023-11-28,C-00388,Home & Garden,Scented Candle Pack,2,25.44,,West,Eva Thompson
ORD-009396,2024-11-26,C-00615,Home & Garden,Yoga Mat,3,27.67,83.01,South,James Wilson
ORD-009397,2023-01-27,C-00398,Sports & Outdoors,Hiking Backpack,2,84.46,168.92,South,James Wilson
ORD-009398,2023-11-14,C-00366,Office Supplies,Ergonomic Office Chair,2,288.22,576.44,East,Alice Chen
ORD-009399,2023-12-31,C-00658,Office Supplies,Ballpoint Pen Pack,10,8.31,83.1,West,Eva Thompson
ORD-009400,2025-08-17,C-00290,Office Supplies,Ergonomic Office Chair,1,331.23,331.23,North,Carol Williams
ORD-009401,2024-01-08,C-00769,Books & Media,Paperback Novel,1,15.43,15.43,North,Frank Davis
ORD-009402,2023-09-02,C-00309,Electronics,Wireless Mouse,2,39.78,79.56,North,Carol Williams
ORD-009403,2024-04-22,C-00278,Books & Media,Educational DVD Set,1,19.27,19.27,West,Eva Thompson
ORD-009404,2023-05-05,C-00464,Books & Media,Board Game,2,20.67,41.34,East,David Kim
ORD-009405,2024-06-20,C-00189,Office Supplies,Ballpoint Pen Pack,2,4.26,8.52,West,Bob Martinez
ORD-009406,2024-12-06,C-00178,Office Supplies,Whiteboard,1,23.62,23.62,North,Frank Davis
ORD-009407,2024-06-14,C-00528,Home & Garden,Scented Candle Pack,8,20.87,166.96,North,Frank Davis
ORD-009408,2025-02-24,C-00375,Sports & Outdoors,Camping Tent,2,173.85,347.7,East,Grace Liu
ORD-009409,2023-09-11,C-00598,Electronics,Smart Watch,2,255.78,511.56,East,David Kim
ORD-009410,2023-05-01,C-00760,Home & Garden,Stainless Steel Cookware Set,5,111.64,558.2,South,James Wilson
ORD-009411,2025-11-21,C-00454,Home & Garden,Stainless Steel Cookware Set,1,81.85,81.85,East,Alice Chen
ORD-009412,2024-10-22,C-00217,Office Supplies,Whiteboard,3,47.16,141.48,West,Henry Foster
ORD-009413,2025-11-26,C-00042,Office Supplies,Printer Paper (Ream),2,9.97,19.94,North,Carol Williams
ORD-009414,2025-11-02,C-00194,Books & Media,Paperback Novel,2,12.3,24.6,West,Bob Martinez
ORD-009415,2023-03-29,C-00327,Electronics,USB-C Charging Cable,2,10.13,20.26,East,Alice Chen
ORD-009416,2023-02-15,C-00373,Home & Garden,Yoga Mat,1,34.63,34.63,West,Henry Foster
ORD-009417,2025-07-21,C-00465,Sports & Outdoors,Resistance Bands,4,21.26,85.04,West,Henry Foster
ORD-009418,2025-01-14,C-00163,Electronics,4K Monitor,2,418.51,837.02,West,Bob Martinez
ORD-009419,2025-08-24,C-00276,Clothing,Winter Jacket,6,143.34,860.04,South,James Wilson
ORD-009420,2025-02-01,C-00364,Office Supplies,Printer Paper (Ream),4,8.24,32.96,West,Eva Thompson
ORD-009421,2025-01-31,C-00642,Electronics,USB-C Charging Cable,10,13.87,138.7,North,Carol Williams
ORD-009422,2025-03-04,C-00775,Electronics,Wireless Mouse,1,37.51,37.51,East,Grace Liu
ORD-009423,2025-01-13,C-00480,Sports & Outdoors,Resistance Bands,3,15.9,47.7,West,Henry Foster
ORD-009424,2025-12-05,C-00689,Office Supplies,Printer Paper (Ream),7,8.39,58.73,North,Carol Williams
ORD-009425,2024-07-11,C-00460,Office Supplies,Ballpoint Pen Pack,4,9.68,38.72,East,Alice Chen
ORD-009426,2024-06-09,C-00265,Office Supplies,Ergonomic Office Chair,1,237.26,237.26,North,Frank Davis
ORD-009427,2024-08-19,C-00539,Books & Media,Board Game,1,21.81,21.81,East,David Kim
ORD-009428,2025-04-19,C-00386,Home & Garden,Throw Blanket,3,47.69,143.07,East,Grace Liu
ORD-009429,2023-01-03,C-00085,Office Supplies,Whiteboard,3,24.83,74.49,West,Eva Thompson
ORD-009430,2025-11-17,C-00708,Home & Garden,,1,120.13,,North,Frank Davis
ORD-009431,2023-06-06,C-00316,Clothing,Cotton T-Shirt,4,29.0,116.0,East,Alice Chen
ORD-009432,2025-05-04,C-00243,Home & Garden,Stainless Steel Cookware Set,3,130.07,390.21,South,James Wilson
ORD-009433,2024-05-25,C-00469,Books & Media,Art Supply Kit,2,59.85,119.7,East,Alice Chen
ORD-009434,2024-11-17,C-00342,Office Supplies,Printer Paper (Ream),2,12.36,24.72,East,Alice Chen
ORD-009435,2024-07-24,C-00177,Clothing,Wool Sweater,1,81.65,81.65,East,David Kim
ORD-009436,2024-12-15,C-00130,Home & Garden,Scented Candle Pack,2,27.95,55.9,East,Grace Liu
ORD-009437,2023-08-27,C-00657,Office Supplies,Ballpoint Pen Pack,2,9.44,18.88,East,Alice Chen
ORD-009438,2023-10-30,C-00083,Electronics,Wireless Headphones,7,82.09,574.63,North,Carol Williams
ORD-009439,2024-08-29,C-00360,Books & Media,Cookbook,2,27.0,54.0,West,Eva Thompson
ORD-009440,2025-09-17,C-00088,Home & Garden,Throw Blanket,4,44.21,176.84,West,Bob Martinez
ORD-009441,2023-11-30,C-00532,Clothing,Running Shoes,3,66.04,198.12,South,Irene Okafor
ORD-009442,2023-04-23,C-00742,Home & Garden,Throw Blanket,1,51.76,51.76,West,Henry Foster
ORD-009443,2023-12-28,C-00638,Home & Garden,Scented Candle Pack,1,23.59,23.59,East,Alice Chen
ORD-009444,2025-03-11,C-00471,Books & Media,Educational DVD Set,3,,106.74,East,David Kim
ORD-009445,2023-04-07,C-00498,Office Supplies,Whiteboard,4,27.46,109.84,East,David Kim
ORD-009446,2023-01-16,C-00507,Home & Garden,Coffee Maker,5,77.48,387.4,West,Bob Martinez
ORD-009447,2024-07-09,C-00354,Office Supplies,Filing Cabinet,3,89.01,267.03,West,Bob Martinez
ORD-009448,2024-01-11,C-00416,Books & Media,Board Game,2,26.9,53.8,West,Henry Foster
ORD-009449,2025-01-11,C-00051,Clothing,Denim Jeans,2,48.46,96.92,North,Frank Davis
ORD-009450,2024-01-25,C-00600,Sports & Outdoors,Resistance Bands,4,11.05,44.2,North,Frank Davis
ORD-009451,2024-09-11,C-00682,Sports & Outdoors,Resistance Bands,1,23.94,23.94,North,Frank Davis
ORD-009452,2025-04-03,C-00063,Electronics,Wireless Headphones,2,53.23,106.46,East,Grace Liu
ORD-009453,2023-11-16,C-00089,Clothing,Baseball Cap,1,9.99,9.99,East,David Kim
ORD-009454,2023-07-15,C-00701,Office Supplies,Whiteboard,1,38.06,38.06,West,Eva Thompson
ORD-009455,2024-02-22,C-00190,Sports & Outdoors,Dumbbell Set,1,66.34,66.34,East,David Kim
ORD-009456,2024-08-29,C-00601,Clothing,Running Shoes,3,80.88,242.64,East,David Kim
ORD-009457,2024-07-21,C-00348,Clothing,Wool Sweater,6,76.02,456.12,West,Eva Thompson
ORD-009458,2024-06-27,C-00538,Electronics,Wireless Mouse,2,32.49,64.98,West,Bob Martinez
ORD-009459,2023-08-19,C-00176,Home & Garden,Coffee Maker,2,55.77,111.54,North,Frank Davis
ORD-009460,2025-06-02,C-00364,Electronics,Wireless Headphones,2,77.66,155.32,West,Bob Martinez
ORD-009461,2024-06-04,C-00776,Electronics,Wireless Mouse,1,24.47,24.47,South,Irene Okafor
ORD-009462,2024-12-03,C-00554,Clothing,Baseball Cap,3,14.3,42.9,North,Carol Williams
ORD-009463,2025-04-25,C-00483,Sports & Outdoors,Hiking Backpack,1,82.72,82.72,East,Alice Chen
ORD-009464,2024-11-03,C-00119,Electronics,Wireless Headphones,1,86.12,86.12,West,Henry Foster
ORD-009465,2023-01-21,C-00169,Electronics,Bluetooth Speaker,1,54.86,54.86,West,Eva Thompson
ORD-009466,2024-08-10,C-00620,Electronics,Wireless Headphones,2,60.41,120.82,North,Frank Davis
ORD-009467,2025-06-16,C-00147,Clothing,Baseball Cap,1,17.83,17.83,West,Bob Martinez
ORD-009468,2024-01-06,C-00688,Electronics,Wireless Mouse,2,36.3,72.6,West,Bob Martinez
ORD-009469,2023-03-19,C-00437,Home & Garden,Yoga Mat,2,23.78,47.56,West,Henry Foster
ORD-009470,2024-10-09,C-00439,Home & Garden,Plant Pot Set,4,28.88,115.52,East,Grace Liu
ORD-009471,2023-05-20,C-00189,Clothing,Denim Jeans,1,50.14,50.14,South,Irene Okafor
ORD-009472,2024-07-06,C-00160,Office Supplies,Whiteboard,1,35.1,35.1,West,Bob Martinez
ORD-009473,2025-09-24,C-00402,Home & Garden,Coffee Maker,7,94.19,659.33,East,David Kim
ORD-009474,2023-10-09,C-00586,Electronics,Bluetooth Speaker,1,71.78,71.78,East,Grace Liu
ORD-009475,2024-03-15,C-00018,Clothing,Wool Sweater,4,78.28,313.12,South,Irene Okafor
ORD-009476,2023-09-27,C-00140,Office Supplies,Filing Cabinet,1,94.41,94.41,North,Frank Davis
ORD-009477,2025-01-15,C-00115,Office Supplies,Ergonomic Office Chair,2,324.6,649.2,North,Frank Davis
ORD-009478,2023-04-14,C-00328,Clothing,Cotton T-Shirt,1,20.65,20.65,South,James Wilson
ORD-009479,2025-02-04,C-00225,Electronics,Wireless Mouse,2,38.81,77.62,South,James Wilson
ORD-009480,2023-04-05,C-00558,Home & Garden,LED Desk Lamp,8,28.16,225.28,West,Eva Thompson
ORD-009481,2024-12-29,C-00439,Home & Garden,Yoga Mat,3,28.71,86.13,East,David Kim
ORD-009482,2024-04-24,C-00550,Home & Garden,Throw Blanket,1,31.19,31.19,East,Grace Liu
ORD-009483,2025-02-18,C-00718,Home & Garden,Throw Blanket,4,44.29,177.16,West,Henry Foster
ORD-009484,2023-01-13,C-00386,Clothing,Wool Sweater,3,87.44,262.32,West,Eva Thompson
ORD-009485,2024-08-23,C-00521,Electronics,Wireless Mouse,6,27.51,165.06,West,Bob Martinez
ORD-009486,2023-04-05,C-00253,Home & Garden,Plant Pot Set,1,13.56,13.56,West,Bob Martinez
ORD-009487,2023-10-20,C-00620,Office Supplies,Ergonomic Office Chair,1,337.08,337.08,North,Frank Davis
ORD-009488,2023-01-25,C-00098,Electronics,Mechanical Keyboard,3,63.98,191.94,East,Grace Liu
ORD-009489,2025-07-27,C-00787,Sports & Outdoors,Camping Tent,6,137.57,825.42,East,Grace Liu
ORD-009490,2025-01-31,C-00071,Home & Garden,Yoga Mat,4,16.76,67.04,North,Frank Davis
ORD-009491,2024-10-15,C-00551,Clothing,Cotton T-Shirt,2,23.46,46.92,East,Alice Chen
ORD-009492,2025-09-11,C-00447,Office Supplies,Whiteboard,2,25.56,51.12,North,Carol Williams
ORD-009493,2024-09-29,C-00090,Home & Garden,Stainless Steel Cookware Set,1,95.1,95.1,West,Eva Thompson
ORD-009494,2024-05-05,C-00430,Sports & Outdoors,Resistance Bands,6,24.6,147.6,South,James Wilson
ORD-009495,2024-07-28,C-00219,Home & Garden,Plant Pot Set,4,26.94,107.76,South,Irene Okafor
ORD-009496,2023-10-21,C-00107,Electronics,Wireless Mouse,1,26.23,26.23,West,Eva Thompson
ORD-009497,2025-06-14,C-00476,Sports & Outdoors,Hiking Backpack,1,46.52,46.52,North,Frank Davis
ORD-009498,2023-02-09,C-00454,Home & Garden,Scented Candle Pack,3,18.33,54.99,East,Grace Liu
ORD-009499,2025-02-14,C-00608,Electronics,Bluetooth Speaker,2,35.32,70.64,West,Bob Martinez
ORD-009500,2024-06-03,C-00544,Sports & Outdoors,Dumbbell Set,3,50.65,151.95,North,Frank Davis
ORD-009501,2024-06-29,C-00126,Electronics,USB-C Charging Cable,1,13.3,13.3,North,Frank Davis
ORD-009502,2023-08-24,C-00147,Electronics,Wireless Headphones,4,68.53,274.12,West,Bob Martinez
ORD-009503,2024-04-07,C-00280,Books & Media,Educational DVD Set,2,32.16,64.32,East,David Kim
ORD-009504,2024-04-27,C-00024,Electronics,Bluetooth Speaker,4,49.14,196.56,South,James Wilson
ORD-009505,2024-03-05,C-00721,Sports & Outdoors,Hiking Backpack,3,85.34,256.02,East,Grace Liu
ORD-009506,2025-11-11,C-00120,Office Supplies,Ballpoint Pen Pack,2,8.96,17.92,South,James Wilson
ORD-009507,2023-12-09,C-00786,Electronics,Wireless Mouse,3,32.03,96.09,North,Carol Williams
ORD-009508,2025-11-29,C-00652,Home & Garden,Plant Pot Set,1,18.4,18.4,West,Bob Martinez
ORD-009509,2023-05-13,C-00297,Home & Garden,Stainless Steel Cookware Set,2,133.18,266.36,East,David Kim
ORD-009510,2023-12-17,C-00082,Home & Garden,Coffee Maker,2,68.85,137.7,East,Alice Chen
ORD-009511,2024-05-20,C-00448,Sports & Outdoors,Dumbbell Set,2,33.88,67.76,South,James Wilson
ORD-009512,2023-03-25,C-00720,Home & Garden,Yoga Mat,1,17.38,17.38,South,James Wilson
ORD-009513,2025-09-19,C-00470,Electronics,Mechanical Keyboard,2,77.67,155.34,West,Henry Foster
ORD-009514,2025-04-09,C-00423,Electronics,Portable Power Bank,4,32.0,128.0,West,Eva Thompson
ORD-009515,2025-05-10,C-00545,Books & Media,Paperback Novel,1,14.66,14.66,North,Frank Davis
ORD-009516,2023-12-09,C-00024,Clothing,Running Shoes,4,50.85,203.4,West,Henry Foster
ORD-009517,2025-05-15,C-00061,Office Supplies,Ergonomic Office Chair,2,295.28,590.56,North,Carol Williams
ORD-009518,2023-10-20,C-00701,Books & Media,Paperback Novel,3,9.92,29.76,West,Eva Thompson
ORD-009519,2024-08-20,C-00084,Electronics,Smart Watch,5,211.21,1056.05,South,Irene Okafor
ORD-009520,2024-10-06,C-00225,Electronics,Bluetooth Speaker,2,60.32,120.64,North,Frank Davis
ORD-009521,2024-03-23,C-00680,Clothing,Wool Sweater,4,69.23,276.92,West,Eva Thompson
ORD-009522,2024-11-20,C-00186,Sports & Outdoors,Hiking Backpack,1,85.12,85.12,South,James Wilson
ORD-009523,2025-09-28,C-00375,Books & Media,Educational DVD Set,4,16.44,65.76,West,Bob Martinez
ORD-009524,2025-05-04,C-00072,Electronics,USB-C Charging Cable,4,15.21,60.84,East,Grace Liu
ORD-009525,2024-05-16,C-00074,Clothing,Denim Jeans,5,32.27,161.35,East,Alice Chen
ORD-009526,2025-02-02,C-00341,Clothing,Running Shoes,1,95.77,95.77,North,Frank Davis
ORD-009527,2025-01-04,C-00153,Electronics,4K Monitor,1,273.45,273.45,South,James Wilson
ORD-009528,2023-09-07,C-00096,Home & Garden,Stainless Steel Cookware Set,1,122.19,122.19,South,Irene Okafor
ORD-009529,2024-08-23,C-00565,Home & Garden,Throw Blanket,2,50.07,100.14,North,Frank Davis
ORD-009530,2023-05-05,C-00445,Clothing,Running Shoes,1,125.47,125.47,East,David Kim
ORD-009531,2023-04-23,C-00686,Home & Garden,Plant Pot Set,2,19.52,39.04,East,David Kim
ORD-009532,2025-09-07,C-00110,Clothing,Wool Sweater,5,86.15,430.75,West,Henry Foster
ORD-009533,2023-05-30,C-00458,Clothing,Cotton T-Shirt,1,34.87,34.87,South,Irene Okafor
ORD-009534,2025-05-24,C-00051,Clothing,Cotton T-Shirt,1,26.17,26.17,South,James Wilson
ORD-009535,2023-12-09,C-00377,Home & Garden,LED Desk Lamp,5,48.86,244.3,East,David Kim
ORD-009536,2024-08-02,C-00765,Home & Garden,Yoga Mat,3,23.21,69.63,North,Carol Williams
ORD-009537,2025-02-21,C-00073,Electronics,Wireless Headphones,1,88.82,88.82,West,Bob Martinez
ORD-009538,2023-11-17,C-00212,Electronics,Portable Power Bank,3,41.24,123.72,East,Alice Chen
ORD-009539,2025-04-01,C-00432,Electronics,Bluetooth Speaker,3,60.43,181.29,West,Eva Thompson
ORD-009540,2024-06-15,C-00724,Electronics,Portable Power Bank,2,44.67,89.34,South,Irene Okafor
ORD-009541,2024-05-06,C-00763,Home & Garden,Throw Blanket,1,50.92,50.92,East,Alice Chen
ORD-009542,2024-09-03,C-00168,Clothing,,11,28.06,308.66,South,Irene Okafor
ORD-009543,2023-09-09,C-00775,Home & Garden,Throw Blanket,3,44.99,134.97,East,Grace Liu
ORD-009544,2023-06-22,C-00331,Clothing,Baseball Cap,1,14.61,14.61,East,Grace Liu
ORD-009545,2025-05-24,C-00742,Home & Garden,Yoga Mat,1,16.25,16.25,East,Grace Liu
ORD-009546,2023-07-20,C-00751,Sports & Outdoors,Fishing Rod,1,,74.59,South,James Wilson
ORD-009547,2023-08-05,C-00787,Home & Garden,Coffee Maker,4,49.56,198.24,West,Eva Thompson
ORD-009548,2024-01-11,C-00494,Electronics,4K Monitor,2,314.99,629.98,North,Carol Williams
ORD-009549,2023-01-11,C-00143,Electronics,4K Monitor,1,400.67,400.67,West,Henry Foster
ORD-009550,2025-11-01,C-00582,Electronics,Wireless Mouse,1,38.87,38.87,West,Eva Thompson
ORD-009551,2025-06-10,C-00445,Home & Garden,Throw Blanket,10,32.39,323.9,South,James Wilson
ORD-009552,2024-03-10,C-00394,Electronics,4K Monitor,4,,1152.92,West,Henry Foster
ORD-009553,2025-03-28,C-00512,Clothing,Running Shoes,1,107.03,107.03,South,Irene Okafor
ORD-009554,2025-07-19,C-00686,Office Supplies,Printer Paper (Ream),4,6.65,26.6,East,David Kim
ORD-009555,2024-11-21,C-00621,Electronics,Wireless Mouse,1,34.99,34.99,North,Carol Williams
ORD-009556,2025-05-04,C-00715,Office Supplies,Ballpoint Pen Pack,1,7.04,7.04,North,Carol Williams
ORD-009557,2025-02-22,C-00697,Office Supplies,Filing Cabinet,1,105.39,105.39,South,Irene Okafor
ORD-009558,2023-11-15,C-00328,Office Supplies,Whiteboard,1,52.64,52.64,East,Alice Chen
ORD-009559,2025-04-23,C-00604,Office Supplies,Ergonomic Office Chair,2,211.14,422.28,North,Carol Williams
ORD-009560,2024-09-12,C-00259,Electronics,Bluetooth Speaker,1,51.47,51.47,West,Henry Foster
ORD-009561,2025-02-23,C-00437,Electronics,Wireless Mouse,2,20.76,41.52,West,Bob Martinez
ORD-009562,2024-02-01,C-00718,Electronics,Wireless Headphones,1,76.6,76.6,East,Grace Liu
ORD-009563,2025-12-17,C-00564,Electronics,Mechanical Keyboard,4,121.94,487.76,East,Alice Chen
ORD-009564,2024-04-04,C-00349,Clothing,Baseball Cap,1,11.96,11.96,South,James Wilson
ORD-009565,2023-03-02,C-00693,Office Supplies,Ballpoint Pen Pack,2,9.32,18.64,North,Frank Davis
ORD-009566,2024-01-04,C-00515,Clothing,Denim Jeans,2,41.44,82.88,West,Bob Martinez
ORD-009567,2024-12-19,C-00449,Clothing,Cotton T-Shirt,6,20.97,125.82,South,Irene Okafor
ORD-009568,2024-06-29,C-00399,Sports & Outdoors,Hiking Backpack,10,93.33,933.3,East,Alice Chen
ORD-009569,2025-11-06,C-00596,Electronics,,6,70.64,423.84,North,Frank Davis
ORD-009570,2024-05-10,C-00214,Clothing,Denim Jeans,3,56.14,168.42,South,James Wilson
ORD-009571,2024-05-11,C-00546,Clothing,Denim Jeans,2,33.31,66.62,South,Irene Okafor
ORD-009572,2024-05-19,C-00562,Office Supplies,Filing Cabinet,1,79.72,79.72,West,Bob Martinez
ORD-009573,2025-08-26,C-00289,Home & Garden,Coffee Maker,5,79.42,397.1,North,Frank Davis
ORD-009574,2025-12-28,C-00259,Sports & Outdoors,Camping Tent,3,176.47,529.41,West,Henry Foster
ORD-009575,2023-06-10,C-00258,Electronics,USB-C Charging Cable,1,15.72,15.72,South,James Wilson
ORD-009576,2024-12-18,C-00388,Office Supplies,Filing Cabinet,1,116.31,116.31,West,Bob Martinez
ORD-009577,2025-09-19,C-00784,Clothing,Running Shoes,3,111.78,335.34,North,Carol Williams
ORD-009578,2023-09-26,C-00694,Sports & Outdoors,Dumbbell Set,6,59.86,359.16,East,Grace Liu
ORD-009579,2024-11-29,C-00545,Office Supplies,Whiteboard,1,25.62,25.62,North,Carol Williams
ORD-009580,2025-05-14,C-00265,Home & Garden,Coffee Maker,2,45.78,91.56,West,Eva Thompson
ORD-009581,2023-12-16,C-00313,Home & Garden,Throw Blanket,8,47.37,378.96,North,Frank Davis
ORD-009582,2023-04-20,C-00040,Electronics,4K Monitor,7,356.63,2496.41,North,Frank Davis
ORD-009583,2024-02-11,C-00210,Clothing,Baseball Cap,3,12.04,36.12,South,Irene Okafor
ORD-009584,2024-10-11,C-00272,Office Supplies,Filing Cabinet,2,90.44,180.88,North,Carol Williams
ORD-009585,2023-02-20,C-00136,Electronics,Portable Power Bank,2,35.85,71.7,East,Alice Chen
ORD-009586,2025-12-27,C-00599,Office Supplies,Whiteboard,2,53.97,107.94,South,James Wilson
ORD-009587,2024-08-18,C-00060,Sports & Outdoors,Fishing Rod,2,71.03,142.06,East,David Kim
ORD-009588,2025-09-05,C-00510,Home & Garden,Coffee Maker,3,90.65,271.95,North,Frank Davis
ORD-009589,2025-12-01,C-00676,Home & Garden,Plant Pot Set,2,14.41,28.82,South,Irene Okafor
ORD-009590,2024-12-31,C-00515,Electronics,Wireless Headphones,1,75.45,75.45,East,Alice Chen
ORD-009591,2023-02-26,C-00015,Electronics,Mechanical Keyboard,3,113.47,340.41,South,Irene Okafor
ORD-009592,2025-01-07,C-00614,Clothing,Wool Sweater,2,49.39,98.78,North,Frank Davis
ORD-009593,2023-07-15,C-00255,Clothing,Running Shoes,2,118.18,236.36,West,Henry Foster
ORD-009594,2025-12-21,C-00737,Office Supplies,Ballpoint Pen Pack,4,8.23,32.92,West,Henry Foster
ORD-009595,2023-04-22,C-00722,Clothing,Denim Jeans,2,65.83,131.66,West,Eva Thompson
ORD-009596,2025-02-03,C-00535,Home & Garden,LED Desk Lamp,6,20.27,121.62,South,James Wilson
ORD-009597,2024-12-11,C-00235,Electronics,USB-C Charging Cable,2,19.87,39.74,East,Alice Chen
ORD-009598,2025-08-05,C-00131,Books & Media,Paperback Novel,3,12.06,36.18,West,Bob Martinez
ORD-009599,2023-01-26,C-00670,Home & Garden,Plant Pot Set,4,16.46,65.84,East,Alice Chen
ORD-009600,2024-02-14,C-00685,Home & Garden,Scented Candle Pack,2,25.06,50.12,East,Alice Chen
ORD-009601,2025-01-27,C-00017,Office Supplies,Filing Cabinet,1,84.96,84.96,North,Frank Davis
